SRLNUM,MRHST_NM,MRHST_LA,MRHST_LO,MRHST_CTPRVN_CD,MRHST_CTPRVN_NM,MRHST_SIGNGU_CD,MRHST_SIGNGU_NM,MRHST_ADSTRD_CD,MRHST_ADSTRD_NM,MRHST_FLAG_CD,MRHST_FLAG_CD_NM
1251,뭅뭅,35.2091033,129.0834007,21,부산광역시,21060,동래구,2106065,명륜동,B,급식카드가맹점
1252,미가,35.0939274,129.0407820,21,부산광역시,21040,영도구,2104059,봉래1동,B,급식카드가맹점
1253,미각반점,35.1032253,129.0319722,21,부산광역시,21010,중구,2101053,대청동,B,급식카드가맹점
1254,미나김밥,35.1475295,129.0298715,21,부산광역시,21050,부산진구,2105081,가야제1동,B,급식카드가맹점
1255,미니스톱 감전낙동점,35.1427303,128.9717176,21,부산광역시,21150,사상구,2115065,감전동,B,급식카드가맹점
1256,미니스톱 경성대점,35.1374826,129.1029777,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
1257,미니스톱 광안더샵점,35.1506760,129.1115980,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
1258,미니스톱 광안번영점,35.1687851,129.1122117,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
1259,미니스톱 광안원룸점,35.1607449,129.1147674,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
1260,미니스톱 광안하나점,35.1668503,129.1130524,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
1261,미니스톱 광안해변점,35.1467147,129.1140754,21,부산광역시,21140,수영구,2114051,남천1동,B,급식카드가맹점
1262,미니스톱 괘법센텀점,35.1654259,128.9796637,21,부산광역시,21150,사상구,2115057,괘법동,B,급식카드가맹점
1263,미니스톱 괴정복개로점,35.0983049,128.9812749,21,부산광역시,21100,사하구,2110051,괴정1동,B,급식카드가맹점
1264,미니스톱 구서점,35.2449492,129.0899517,21,부산광역시,21110,금정구,2111069,구서1동,B,급식카드가맹점
1265,미니스톱 기장동부산점,35.1887046,129.2128289,21,부산광역시,21310,기장군,2131011,기장읍,B,급식카드가맹점
1266,미니스톱 기장본다빈치점,35.1877130,129.2123966,21,부산광역시,21310,기장군,2131011,기장읍,B,급식카드가맹점
1267,미니스톱 남천뉴비치점,35.1387853,129.1113555,21,부산광역시,21140,수영구,2114051,남천1동,B,급식카드가맹점
1268,미니스톱 대연경성점,35.1354626,129.0995042,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
1269,미니스톱 대연유엔점,35.1330216,129.0964255,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
1270,미니스톱 대연정원점,35.1323863,129.0937716,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
1271,미니스톱 대연중앙점,35.1332130,129.0885677,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
1272,미니스톱 동래대동점,35.2034566,129.0798127,21,부산광역시,21060,동래구,2106065,명륜동,B,급식카드가맹점
1273,미니스톱 동래동원점,35.2013771,129.0719027,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
1274,미니스톱 동래명륜점,35.2111801,129.0794429,21,부산광역시,21060,동래구,2106065,명륜동,B,급식카드가맹점
1275,미니스톱 동래명장점,35.2044290,129.1020059,21,부산광역시,21060,동래구,2106063,명장1동,B,급식카드가맹점
1276,미니스톱 동래미남점,35.2060487,129.0703869,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
1277,미니스톱 동래아름점,35.2130880,129.0787703,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
1278,미니스톱 동래온천점,35.2205782,129.0830303,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
1279,미니스톱 동방오거리점,35.1586903,129.1204179,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
1280,미니스톱 동의대기숙사점,35.1418304,129.0346150,21,부산광역시,21050,부산진구,2105081,가야제1동,B,급식카드가맹점
1281,미니스톱 만덕백양점,35.2081010,129.0422353,21,부산광역시,21080,북구,2108059,만덕1동,B,급식카드가맹점
1282,미니스톱 만덕벽산점,35.2119111,129.0241398,21,부산광역시,21080,북구,2108059,만덕1동,B,급식카드가맹점
1283,미니스톱 명지위브점,35.0832184,128.8978013,21,부산광역시,21120,강서구,2112059,명지1동,B,급식카드가맹점
1284,미니스톱 모라동원점,35.1924537,128.9933736,21,부산광역시,21150,사상구,2115052,모라1동,B,급식카드가맹점
1285,미니스톱 민락수변공원점,35.1553866,129.1318695,21,부산광역시,21140,수영구,2114060,민락동,B,급식카드가맹점
1286,미니스톱 반송삼한점,35.2288735,129.1610903,21,부산광역시,21090,해운대구,2109072,반송1동,B,급식카드가맹점
1287,미니스톱 반송제일점,35.2327436,129.1547768,21,부산광역시,21090,해운대구,2109072,반송1동,B,급식카드가맹점
1288,미니스톱 반여점,35.1973027,129.1312164,21,부산광역시,21090,해운대구,2109070,반여1동,B,급식카드가맹점
1289,미니스톱 봉생병원신관점,35.1310265,129.0501907,21,부산광역시,21030,동구,2103070,좌천동,B,급식카드가맹점
1290,미니스톱 봉생병원점,35.1311231,129.0497263,21,부산광역시,21030,동구,2103070,좌천동,B,급식카드가맹점
1291,미니스톱 부산가야점,35.1533209,129.0384198,21,부산광역시,21050,부산진구,2105081,가야제1동,B,급식카드가맹점
1292,미니스톱 부산감만점,35.1147311,129.0817409,21,부산광역시,21070,남구,2107062,감만1동,B,급식카드가맹점
1293,미니스톱 부산거제현대점,35.1841771,129.0735630,21,부산광역시,21130,연제구,2113051,거제1동,B,급식카드가맹점
1294,미니스톱 부산골든점,35.1589494,129.0499962,21,부산광역시,21050,부산진구,2105080,당감제1동,B,급식카드가맹점
1295,미니스톱 부산광안리점,35.1527692,129.1175755,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
1296,미니스톱 부산괘법점,35.1620197,128.9802304,21,부산광역시,21150,사상구,2115057,괘법동,B,급식카드가맹점
1297,미니스톱 부산괴정점,35.0986061,128.9845303,21,부산광역시,21100,사하구,2110051,괴정1동,B,급식카드가맹점
1298,미니스톱 부산금사점,35.2195832,129.1109910,21,부산광역시,21110,금정구,2111073,금사회동동,B,급식카드가맹점
1299,미니스톱 부산남산로점,35.2649741,129.0916257,21,부산광역시,21110,금정구,2111068,남산동,B,급식카드가맹점
1300,미니스톱 부산남산역점,35.2666482,129.0923223,21,부산광역시,21110,금정구,2111068,남산동,B,급식카드가맹점
1301,미니스톱 부산남산점,35.2721943,129.0876206,21,부산광역시,21110,금정구,2111068,남산동,B,급식카드가맹점
1302,미니스톱 부산남천점,35.1421549,129.1105515,21,부산광역시,21140,수영구,2114051,남천1동,B,급식카드가맹점
1303,미니스톱 부산당리역점,35.1038979,128.9735644,21,부산광역시,21100,사하구,2110055,당리동,B,급식카드가맹점
1304,미니스톱 부산당리점,35.1066490,128.9707738,21,부산광역시,21100,사하구,2110055,당리동,B,급식카드가맹점
1305,미니스톱 부산대교점,35.0931981,129.0400649,21,부산광역시,21040,영도구,2104059,봉래1동,B,급식카드가맹점
1306,미니스톱 부산대역점,35.2308607,129.0888093,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
1307,미니스톱 부산대연점,35.1355267,129.0870052,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
1308,미니스톱 부산대영점,35.1133736,129.0210321,21,부산광역시,21020,서구,2102052,동대신2동,B,급식카드가맹점
1309,미니스톱 부산대정문점,35.2318035,129.0843955,21,부산광역시,21110,금정구,2111061,장전1동,B,급식카드가맹점
1310,미니스톱 부산동일파크점,35.1651336,129.0445870,21,부산광역시,21050,부산진구,2105064,부암1동,B,급식카드가맹점
1311,미니스톱 부산롯데점,35.1568389,129.0545798,21,부산광역시,21050,부산진구,2105052,부전2동,B,급식카드가맹점
1312,미니스톱 부산망미역점,35.1706098,129.1092061,21,부산광역시,21140,수영구,2114056,광안1동,B,급식카드가맹점
1313,미니스톱 부산못골점,35.1382360,129.0901475,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
1314,미니스톱 부산민락점,35.1618575,129.1200817,21,부산광역시,21140,수영구,2114060,민락동,B,급식카드가맹점
1315,미니스톱 부산범천점,35.1468955,129.0615097,21,부산광역시,21050,부산진구,2105077,범천1동,B,급식카드가맹점
1316,미니스톱 부산부암점,35.1699030,129.0384495,21,부산광역시,21050,부산진구,2105064,부암1동,B,급식카드가맹점
1317,미니스톱 부산부전점,35.1583277,129.0539817,21,부산광역시,21050,부산진구,2105052,부전2동,B,급식카드가맹점
1318,미니스톱 부산부평시장점,35.1004164,129.0256666,21,부산광역시,21010,중구,2101056,부평동,B,급식카드가맹점
1319,미니스톱 부산서대신점,35.1188431,129.0152725,21,부산광역시,21020,서구,2102057,서대신4동,B,급식카드가맹점
1320,미니스톱 부산서면점,35.1559949,129.0606794,21,부산광역시,21050,부산진구,2105052,부전2동,B,급식카드가맹점
1321,미니스톱 부산세관점,35.1063100,129.0373208,21,부산광역시,21010,중구,2101051,중앙동,B,급식카드가맹점
1322,미니스톱 부산솔렌스점,35.1363677,129.0972989,21,부산광역시,21070,남구,2107070,대연1동,B,급식카드가맹점
1323,미니스톱 부산수영점,35.1690543,129.1138675,21,부산광역시,21140,수영구,2114053,수영동,B,급식카드가맹점
1324,미니스톱 부산신호점,35.0883003,128.8790527,21,부산광역시,21120,강서구,2112056,녹산동,B,급식카드가맹점
1325,미니스톱 부산역점,35.1136727,129.0405205,21,부산광역시,21030,동구,2103051,초량1동,B,급식카드가맹점
1326,미니스톱 부산외대글로벌센터점,35.2670500,129.0790500,21,부산광역시,21110,금정구,2111068,남산동,B,급식카드가맹점
1327,미니스톱 부산외대메모리얼점,35.2670500,129.0790500,21,부산광역시,21110,금정구,2111068,남산동,B,급식카드가맹점
1328,미니스톱 부산외대트리니티점,35.2670500,129.0790500,21,부산광역시,21110,금정구,2111068,남산동,B,급식카드가맹점
1329,미니스톱 부산자갈치점,35.0961286,129.0251254,21,부산광역시,21020,서구,2102064,충무동,B,급식카드가맹점
1330,미니스톱 부산장림점,35.0774095,128.9794342,21,부산광역시,21100,사하구,2110061,장림2동,B,급식카드가맹점
1331,미니스톱 부산재반점,35.1948440,129.1282488,21,부산광역시,21090,해운대구,2109070,반여1동,B,급식카드가맹점
1332,미니스톱 부산재송점,35.1847229,129.1228366,21,부산광역시,21090,해운대구,2109064,재송1동,B,급식카드가맹점
1333,미니스톱 부산전포대로점,35.1542791,129.0628500,21,부산광역시,21050,부산진구,2105083,전포1동,B,급식카드가맹점
1334,미니스톱 부산조방점,35.1381438,129.0602740,21,부산광역시,21030,동구,2103071,범일1동,B,급식카드가맹점
1335,미니스톱 부산중동점,35.1660473,129.1690227,21,부산광역시,21090,해운대구,2109053,중1동,B,급식카드가맹점
1336,미니스톱 부산지사점,35.1486662,128.8311881,21,부산광역시,21120,강서구,2112056,녹산동,B,급식카드가맹점
1337,미니스톱 부산청학점,35.0866340,129.0647056,21,부산광역시,21040,영도구,2104063,청학1동,B,급식카드가맹점
1338,미니스톱 부산초읍점,35.1808425,129.0481549,21,부산광역시,21050,부산진구,2105054,연지동,B,급식카드가맹점
1339,미니스톱 부산토성점,35.0965553,129.0213619,21,부산광역시,21020,서구,2102064,충무동,B,급식카드가맹점
1340,미니스톱 부산팔레드시즈점,35.1602157,129.1666037,21,부산광역시,21090,해운대구,2109053,중1동,B,급식카드가맹점
1341,미니스톱 부산하단점,35.1027963,128.9704193,21,부산광역시,21100,사하구,2110056,하단1동,B,급식카드가맹점
1342,미니스톱 부산한웅점,35.1511510,129.0658979,21,부산광역시,21050,부산진구,2105083,전포1동,B,급식카드가맹점
1343,미니스톱 부암역점,35.1568381,129.0494500,21,부산광역시,21050,부산진구,2105077,범천1동,B,급식카드가맹점
1344,미니스톱 사상삼락점,35.1697857,128.9805506,21,부산광역시,21150,사상구,2115051,삼락동,B,급식카드가맹점
1345,미니스톱 사직쌍용점,35.1971263,129.0692847,21,부산광역시,21060,동래구,2106058,사직1동,B,급식카드가맹점
1346,미니스톱 사직원룸점,35.1987933,129.0641489,21,부산광역시,21060,동래구,2106058,사직1동,B,급식카드가맹점
1347,미니스톱 삼락공단점,35.1822983,128.9796848,21,부산광역시,21150,사상구,2115051,삼락동,B,급식카드가맹점
1348,미니스톱 새동래점,35.1959420,129.0863177,21,부산광역시,21060,동래구,2106051,수민동,B,급식카드가맹점
1349,미니스톱 새법조타운점,35.1902530,129.0734566,21,부산광역시,21130,연제구,2113051,거제1동,B,급식카드가맹점
1350,미니스톱 서면디시티점,35.1579630,129.0621620,21,부산광역시,21050,부산진구,2105052,부전2동,B,급식카드가맹점
1351,미니스톱 신평공단점,35.0975141,128.9579691,21,부산광역시,21100,사하구,2110058,신평1동,B,급식카드가맹점
1352,미니스톱 신호영광점,35.0834891,128.8809071,21,부산광역시,21120,강서구,2112056,녹산동,B,급식카드가맹점
1353,미니스톱 안락휴먼시아점,35.1971836,129.1091669,21,부산광역시,21060,동래구,2106061,안락1동,B,급식카드가맹점
1354,미니스톱 양정원룸점,35.1697104,129.0703400,21,부산광역시,21050,부산진구,2105056,양정1동,B,급식카드가맹점
1355,미니스톱 연산PSB점,35.1872712,129.0850267,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
1356,미니스톱 연산더샵점,35.1910855,129.0975155,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
1357,미니스톱 연산브라운점,35.1783574,129.0784409,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
1358,미니스톱 연산점,35.1873226,129.0822947,21,부산광역시,21130,연제구,2113055,연산1동,B,급식카드가맹점
1359,미니스톱 온천석사점,35.2058387,129.0665028,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
1360,미니스톱 온천아스타점,35.2181500,129.0819460,21,부산광역시,21060,동래구,2106055,온천1동,B,급식카드가맹점
1361,미니스톱 용호동명점,35.1199493,129.1099760,21,부산광역시,21070,남구,2107057,용호1동,B,급식카드가맹점
1362,미니스톱 용호일동점,35.1224041,129.1097930,21,부산광역시,21070,남구,2107057,용호1동,B,급식카드가맹점
